customer_id,plan,signup_date,region,tenure_months,monthly_revenue,status,churn
CUS-2954,Enterprise,2025-12-26,EMEA,0,300.0,Active,No
CUS-3967,Basic,2025-05-06,APAC,7,31.78,Active,No
CUS-3349,Basic,2025-02-24,APAC,10,36.79,Active,No
CUS-2509,Basic,2025-05-15,EMEA,7,23.66,Churned,Yes
CUS-2105,Basic,2025-10-03,EMEA,2,40.56,Churned,Yes
CUS-2989,Enterprise,2025-10-24,Americas,2,1378.35,Active,No
CUS-1339,Basic,2024-01-01,EMEA,24,28.02,Active,No
CUS-1216,Pro,2025-04-04,APAC,9,144.38,Active,No
CUS-2616,Basic,2024-01-30,Americas,23,50.0,Active,No
CUS-2917,Pro,2025-04-05,EMEA,9,90.86,Active,No
CUS-3515,Basic,2023-05-13,Americas,32,33.06,Active,No
CUS-3805,Basic,2024-09-06,Americas,16,42.36,Active,No
CUS-2593,Enterprise,2025-04-16,APAC,8,466.65,Active,No
CUS-3241,Basic,2023-06-23,EMEA,30,31.66,Active,No
CUS-2685,Basic,2025-12-03,Americas,0,40.53,Active,No
CUS-3523,Basic,2024-06-15,APAC,18,47.8,Active,No
CUS-1817,Enterprise,2024-05-15,Americas,19,1635.08,Active,No
CUS-2068,Pro,2025-03-02,EMEA,10,117.09,Active,No
CUS-3004,Pro,2023-07-28,APAC,29,125.96,Active,No
CUS-1275,Pro,2025-03-21,EMEA,9,102.4,Active,No
CUS-3245,Basic,2024-07-10,Americas,17,35.57,Churned,Yes
CUS-1866,Enterprise,2024-02-04,,23,1526.4,Active,No
CUS-1102,Pro,2023-09-13,Americas,28,140.41,Active,No
CUS-2502,Enterprise,2024-06-01,APAC,19,634.6,Active,No
CUS-3150,Basic,2023-12-25,EMEA,24,34.78,Active,No
CUS-1172,Basic,2025-02-23,APAC,10,41.64,Churned,Yes
CUS-1108,Basic,2025-01-07,APAC,11,24.87,Active,No
CUS-2863,Enterprise,2023-12-13,EMEA,24,820.14,Active,No
CUS-2522,Basic,2024-05-02,Americas,20,35.54,Active,No
CUS-3988,Basic,2024-04-04,APAC,21,30.18,Active,No
CUS-3203,Enterprise,2023-08-26,Americas,28,427.59,Active,No
CUS-3055,Basic,2025-07-03,APAC,6,38.92,Churned,Yes
CUS-2765,Basic,2024-06-15,APAC,18,34.81,Active,No
CUS-3034,Basic,2024-09-12,,15,29.13,Active,No
CUS-2963,Pro,2024-08-02,APAC,17,88.67,Active,No
CUS-3251,Basic,2024-07-31,Americas,17,23.19,Active,No
CUS-3341,Basic,2024-02-05,EMEA,23,27.85,Active,No
CUS-3576,Pro,2023-06-04,EMEA,31,95.01,Active,No
CUS-2925,Basic,2024-07-25,EMEA,17,23.16,Active,No
CUS-1296,Enterprise,2025-11-10,EMEA,1,814.56,Active,No
CUS-1713,Pro,2025-12-11,EMEA,0,150.0,Churned,Yes
CUS-1073,Enterprise,2025-06-14,APAC,6,637.75,Active,No
CUS-2953,Pro,2023-11-22,Americas,25,91.22,Active,No
CUS-3270,Enterprise,2024-08-10,APAC,16,613.07,Active,No
CUS-3562,Pro,2024-03-23,EMEA,21,99.21,Churned,Yes
CUS-3886,Basic,2023-02-20,APAC,34,42.7,Active,No
CUS-1482,Basic,2025-03-20,Americas,9,24.24,Active,No
CUS-3219,Enterprise,2024-01-14,Americas,23,635.02,Active,No
CUS-2531,Basic,2025-05-25,APAC,7,50.0,Churned,Yes
CUS-3116,Enterprise,2025-10-05,EMEA,2,939.13,Churned,Yes
CUS-2515,Enterprise,2023-05-10,Americas,32,1892.91,Active,No
CUS-3961,Pro,2023-01-17,Americas,35,102.3,Active,No
CUS-2491,Basic,2024-09-11,Americas,15,22.2,Active,No
CUS-2172,Pro,2025-03-08,APAC,9,100.03,Active,No
CUS-3453,Pro,2025-04-23,Americas,8,96.43,Active,No
CUS-3430,Pro,2024-12-26,EMEA,12,131.68,Active,No
CUS-3074,Enterprise,2024-09-04,EMEA,16,1024.93,Active,No
CUS-3217,Basic,2024-03-05,APAC,22,43.48,Active,No
CUS-3272,Pro,2025-09-21,EMEA,3,123.86,Active,No
CUS-1406,Enterprise,2025-06-17,APAC,6,1184.27,Active,No
CUS-1758,Enterprise,2023-12-10,APAC,25,1645.98,Active,No
CUS-2957,Pro,2025-08-24,APAC,4,114.95,Active,No
CUS-3185,Basic,2023-03-17,APAC,34,40.09,Churned,Yes
CUS-2952,Basic,2025-04-01,APAC,9,27.72,Active,No
CUS-1098,Basic,2024-04-08,EMEA,21,29.31,Active,No
CUS-2334,Enterprise,2024-07-25,EMEA,17,1350.41,Active,No
CUS-3390,Basic,2025-10-25,Americas,2,38.66,Active,No
CUS-1744,Basic,2024-09-02,APAC,16,35.84,Active,No
CUS-1807,Pro,2025-02-03,EMEA,11,119.73,Active,No
CUS-3770,Enterprise,2025-04-04,APAC,9,1827.48,Active,No
CUS-2897,Pro,2023-10-31,,26,100.66,Active,No
CUS-3500,Basic,2023-11-19,EMEA,25,50.0,Active,No
CUS-2536,Basic,2023-04-15,APAC,33,32.05,Active,No
CUS-3051,Enterprise,2023-10-07,,27,1599.79,Active,No
CUS-3011,Basic,2023-11-23,EMEA,25,27.17,Active,No
CUS-1149,Basic,2025-08-04,APAC,4,31.51,Churned,Yes
CUS-3555,Basic,2025-02-10,Americas,10,43.17,Active,No
CUS-3054,Pro,2023-05-19,APAC,31,146.56,Churned,No
CUS-2903,Pro,2023-08-23,EMEA,28,132.7,Active,No
CUS-2316,Pro,2025-01-30,APAC,11,90.14,Active,No
CUS-1693,Basic,2023-04-30,APAC,32,35.73,Active,No
CUS-1819,Pro,2025-02-04,APAC,11,80.0,Active,No
CUS-2729,Basic,2024-12-15,Americas,12,32.53,Active,No
CUS-2387,Pro,2024-01-28,APAC,23,80.0,Active,No
CUS-3282,Basic,2024-01-14,EMEA,23,40.3,Active,No
CUS-3734,Basic,2025-09-06,APAC,3,38.35,Active,No
CUS-2600,Basic,2024-04-05,Americas,21,46.13,Active,No
CUS-3611,Enterprise,2023-02-23,APAC,34,873.77,Active,No
CUS-3458,Basic,2025-01-06,APAC,11,32.35,Churned,Yes
CUS-1702,Basic,2023-11-24,Americas,25,35.98,Active,No
CUS-2879,Basic,2024-04-27,APAC,20,28.05,Active,No
CUS-3657,Basic,2025-10-05,EMEA,2,29.72,Churned,Yes
CUS-1922,Pro,2025-08-07,Americas,4,150.0,Churned,Yes
CUS-2425,Basic,2024-12-28,EMEA,12,34.56,Active,No
CUS-2709,Enterprise,2023-07-11,APAC,30,842.22,Active,No
CUS-1906,Pro,2025-02-14,Americas,10,91.58,Active,No
CUS-1455,Basic,2025-12-05,,0,30.23,Churned,Yes
CUS-3186,Basic,2025-08-26,APAC,4,50.0,Churned,Yes
CUS-3305,Basic,2023-01-01,APAC,36,44.46,Active,No
CUS-2772,Pro,2024-04-29,,20,85.66,Active,No
CUS-1168,Pro,2023-09-03,APAC,28,87.66,Active,0
CUS-1731,Basic,2025-11-28,APAC,1,34.97,Churned,Yes
CUS-3189,Basic,2025-09-28,APAC,3,24.45,Active,No
CUS-2311,Basic,2024-09-28,Americas,15,36.09,Churned,Yes
CUS-1027,Basic,2023-12-06,Americas,25,31.16,Active,No
CUS-3060,Basic,2023-03-28,EMEA,0,34.62,Churned,Yes
CUS-2653,Basic,2023-06-23,EMEA,30,32.58,Active,No
CUS-2623,Pro,2025-01-20,Americas,11,113.02,Active,No
CUS-1588,Basic,2024-08-31,APAC,16,28.61,Active,No
CUS-3017,Basic,2024-09-08,Americas,15,49.99,Active,No
CUS-1998,Basic,2024-06-12,Americas,18,38.39,Active,No
CUS-2177,Basic,2024-12-27,Americas,12,48.29,Active,No
CUS-2701,Enterprise,2025-12-11,APAC,0,542.7,Churned,Yes
CUS-2041,Basic,2024-06-02,APAC,19,28.03,Active,No
CUS-1034,Basic,2023-10-05,APAC,27,40.96,Active,No
CUS-2810,Basic,2024-11-15,EMEA,13,22.71,Active,No
CUS-3627,Pro,2025-04-22,APAC,8,113.28,Active,No
CUS-2380,Basic,2023-02-14,EMEA,35,33.78,Active,0
CUS-1042,Pro,2025-10-31,APAC,2,93.8,Active,No
CUS-2792,Basic,2023-01-04,Americas,36,46.17,Active,No
CUS-3190,Enterprise,2024-11-21,APAC,13,462.98,Active,No
CUS-3607,Pro,2023-03-29,APAC,33,80.0,Active,No
CUS-2973,Pro,2024-02-06,APAC,23,94.92,Churned,Yes
CUS-3290,Basic,2024-12-27,Americas,12,27.79,Active,No
CUS-2926,Basic,2024-02-17,Americas,22,41.33,Active,No
CUS-1610,Basic,2023-10-23,EMEA,26,42.82,Active,No
CUS-2133,Basic,2024-05-23,APAC,19,31.03,Active,No
CUS-1029,Basic,2024-12-17,APAC,12,36.6,Active,No
CUS-1442,Basic,2023-09-14,APAC,27,43.18,Active,No
CUS-3356,Pro,2025-10-31,APAC,2,94.04,Churned,Yes
CUS-3799,Pro,2025-02-06,EMEA,10,97.33,Active,No
CUS-1494,Basic,2024-12-30,Americas,12,31.84,Active,No
CUS-2259,Basic,2025-11-12,APAC,1,35.58,Active,No
CUS-2302,Pro,2025-03-21,APAC,9,112.46,Churned,Yes
CUS-3366,Pro,2025-11-21,EMEA,1,150.0,Churned,Yes
CUS-2383,Basic,2023-10-24,EMEA,26,36.46,Active,No
CUS-2305,Pro,2023-01-20,Americas,35,135.12,Active,No
CUS-1237,Basic,2025-11-16,EMEA,1,33.23,Active,No
CUS-1552,Basic,2024-10-23,Americas,14,28.31,Active,No
CUS-1521,Enterprise,2024-09-03,APAC,16,335.86,Active,No
CUS-3447,Basic,2025-07-25,Americas,5,37.47,Churned,Yes
CUS-2233,Basic,2025-04-10,APAC,8,40.29,Active,No
CUS-2139,Basic,2025-03-24,EMEA,9,35.93,Active,No
CUS-1721,Basic,2025-01-18,APAC,11,35.52,Active,No
CUS-1736,Pro,2025-12-07,APAC,0,80.0,Churned,Yes
CUS-3654,Pro,2024-03-31,APAC,21,89.25,Active,No
CUS-2751,Pro,2023-09-13,APAC,28,138.5,Active,No
CUS-1059,Basic,2023-10-07,Americas,27,27.65,Active,No
CUS-1632,Pro,2025-11-16,Americas,1,96.49,Active,No
CUS-2182,Basic,2023-06-08,EMEA,31,43.64,Active,No
CUS-3204,Basic,2024-07-08,APAC,18,31.62,Active,No
CUS-1593,Basic,2025-06-10,APAC,6,50.0,Active,No
CUS-2304,Basic,2024-03-31,APAC,21,50.0,Active,No
CUS-2388,Basic,2023-07-26,EMEA,29,26.06,Active,No
CUS-3616,Basic,2023-10-25,EMEA,26,50.0,Active,No
CUS-3631,Basic,2024-05-19,Americas,19,28.66,Active,Yes
CUS-2846,Pro,2024-01-14,EMEA,23,83.93,Active,No
CUS-1940,Basic,2023-04-26,APAC,32,34.53,Active,No
CUS-3789,Enterprise,2025-06-27,EMEA,6,454.95,Active,No
CUS-2250,Enterprise,2025-06-01,EMEA,7,1928.15,Active,No
CUS-1905,Enterprise,2024-03-29,Americas,21,2000.0,Active,No
CUS-3544,Basic,2024-12-29,EMEA,12,50.0,Active,No
CUS-2280,Pro,2025-03-12,APAC,9,114.43,Churned,Yes
CUS-3403,Pro,2024-04-11,EMEA,20,105.98,Active,No
CUS-3960,Enterprise,2024-01-29,EMEA,23,1254.68,Active,No
CUS-3127,Basic,2024-06-05,APAC,19,30.19,Active,No
CUS-3388,Basic,2023-09-15,Americas,27,29.29,Active,No
CUS-3043,Pro,2024-02-15,EMEA,22,121.43,Active,No
CUS-2143,Pro,2023-02-01,APAC,35,116.59,Active,No
CUS-3382,Basic,2025-03-17,APAC,9,20.24,Churned,Yes
CUS-1707,Pro,2024-02-11,APAC,22,150.0,Active,No
CUS-3642,Pro,2025-06-02,,7,107.42,Active,No
CUS-2023,Enterprise,2024-02-01,Americas,23,1459.05,Active,No
CUS-1746,Basic,2025-03-31,APAC,9,37.76,Active,No
CUS-2547,Basic,2025-12-29,APAC,0,32.21,Active,No
CUS-3358,Basic,2024-05-29,,19,44.86,Churned,Yes
CUS-3047,Basic,2023-10-29,EMEA,26,50.0,Active,No
CUS-1514,Basic,2025-12-21,APAC,0,41.89,Active,No
CUS-1082,Basic,2023-05-15,Americas,32,34.2,Active,No
CUS-3662,Basic,2023-01-07,EMEA,36,33.36,Active,No
CUS-2309,Basic,2025-11-09,Americas,1,41.06,Churned,Yes
CUS-3496,Basic,2023-11-06,EMEA,26,33.01,Active,No
CUS-1915,Enterprise,2024-04-03,APAC,21,512.44,Active,No
CUS-2405,Basic,2024-07-15,Americas,17,28.53,Active,No
CUS-2648,Pro,2023-10-02,EMEA,27,109.64,Active,No
CUS-3761,Pro,2023-04-17,Americas,32,95.37,Active,No
CUS-2109,Enterprise,2025-10-25,APAC,2,615.5,Active,No
CUS-1151,Pro,2023-01-04,Americas,36,115.57,Active,No
CUS-3727,Pro,2025-01-12,EMEA,11,107.54,Active,No
CUS-1775,Basic,2025-06-05,APAC,6,41.19,Churned,Yes
CUS-1330,Basic,2023-10-28,APAC,26,27.64,Active,No
CUS-1007,Pro,2024-12-18,Americas,12,81.79,Active,0
CUS-1944,Basic,2024-12-19,EMEA,12,31.1,Active,No
CUS-1823,Basic,2024-10-13,APAC,14,-47.45,Active,No
CUS-1735,Basic,2023-07-08,Americas,30,50.0,Active,No
CUS-1910,Basic,2025-07-21,EMEA,5,24.0,Active,No
CUS-1469,Basic,2024-01-14,APAC,23,30.99,Active,No
CUS-1182,Enterprise,2023-12-03,EMEA,25,412.99,Active,No
CUS-1165,Pro,2024-12-04,APAC,13,97.38,Active,No
CUS-2524,Pro,2025-08-19,EMEA,4,150.0,Active,No
CUS-1452,Enterprise,2024-11-04,EMEA,14,946.15,Active,No
CUS-1491,Pro,2024-12-16,EMEA,12,83.32,Active,0
CUS-3005,Basic,2023-02-15,EMEA,35,35.24,Active,No
CUS-2144,Pro,2024-04-16,APAC,20,89.3,Active,No
CUS-2312,Enterprise,2025-06-12,Americas,6,786.44,Active,No
CUS-3243,Basic,2024-01-20,EMEA,23,-34.76,Churned,Yes
CUS-2112,Basic,2025-07-12,EMEA,5,30.42,Active,No
CUS-3855,Pro,2023-02-16,EMEA,34,135.53,Active,No
CUS-2978,Enterprise,2023-09-01,Americas,28,526.44,Active,No
CUS-2442,Basic,2024-02-12,APAC,22,37.23,Active,No
CUS-2890,Basic,2025-12-12,APAC,0,34.44,Active,No
CUS-2007,Enterprise,2024-08-17,EMEA,16,1323.19,Active,No
CUS-2628,Basic,2024-02-03,EMEA,23,50.0,Active,No
CUS-2633,Pro,2024-02-22,EMEA,22,150.0,Active,No
CUS-2075,Enterprise,2023-02-27,Americas,34,300.0,Active,No
CUS-1579,Enterprise,2025-04-12,Americas,8,615.69,Active,0
CUS-3728,Basic,2024-02-24,APAC,22,35.58,Churned,Yes
CUS-3346,Basic,2023-03-23,EMEA,33,40.89,Active,No
CUS-3264,Basic,2025-09-20,APAC,3,22.38,Active,No
CUS-3303,Basic,2025-04-03,EMEA,9,29.1,Active,No
CUS-1328,Basic,2025-08-18,APAC,4,50.0,Active,No
CUS-2791,Pro,2024-08-04,EMEA,17,124.89,Active,No
CUS-1443,Pro,2023-02-26,EMEA,34,150.0,Active,No
CUS-2859,Basic,2023-01-02,EMEA,36,28.19,Active,No
CUS-3171,Basic,2025-03-23,APAC,9,38.41,Churned,Yes
CUS-3833,Basic,2024-02-13,EMEA,22,41.37,Active,No
CUS-1833,Basic,2024-05-03,APAC,20,30.79,Active,No
CUS-3375,Basic,2025-01-20,APAC,11,50.0,Active,No
CUS-3104,Enterprise,2025-01-07,APAC,11,774.54,Active,No
CUS-2415,Basic,2023-12-14,EMEA,24,43.97,Active,No
CUS-2202,Pro,2025-06-01,EMEA,7,127.23,Active,No
CUS-3315,Basic,2024-03-27,Americas,21,39.33,Active,No
CUS-2500,Pro,2025-05-22,EMEA,7,123.41,Active,No
CUS-3878,Basic,2023-08-07,APAC,29,47.56,Active,0
CUS-1087,Pro,2023-09-25,APAC,27,82.26,Active,No
CUS-2404,Basic,2023-12-20,APAC,24,26.21,Active,No
CUS-3927,Pro,2025-07-19,APAC,5,149.99,Active,No
CUS-2482,Basic,2025-01-19,EMEA,11,50.0,Active,No
CUS-1778,Basic,2023-03-31,,33,28.43,Active,No
CUS-1800,Pro,2023-12-26,APAC,24,115.27,Active,No
CUS-2667,Pro,2025-06-24,EMEA,6,118.63,Active,No
CUS-1055,Pro,2025-01-23,EMEA,11,96.99,Active,0
CUS-3363,Basic,2023-06-26,APAC,30,31.69,Active,No
CUS-2288,Basic,2023-10-11,EMEA,27,40.91,Active,No
CUS-2668,Basic,2024-02-28,APAC,22,33.41,Active,No
CUS-3587,Basic,2024-11-24,EMEA,13,22.26,Churned,Yes
CUS-3155,Pro,2023-03-15,Americas,34,95.93,Active,No
CUS-2702,Enterprise,2024-06-30,Americas,18,2000.0,Active,No
CUS-2246,Basic,2023-12-01,EMEA,25,34.05,Active,No
CUS-1114,Pro,2025-02-04,EMEA,11,122.31,Active,No
CUS-3807,Basic,2025-03-24,EMEA,9,30.57,Churned,Yes
CUS-1988,Basic,2024-07-05,APAC,18,30.76,Churned,Yes
CUS-1502,Enterprise,2024-11-25,,13,414.0,Active,No
CUS-3892,Enterprise,2024-12-21,Americas,12,499.6,Active,0
CUS-2010,Basic,2024-12-24,Americas,12,21.71,Active,No
CUS-2199,Basic,2023-08-03,APAC,29,32.7,Active,No
CUS-2395,Pro,2024-03-15,APAC,21,125.59,Active,No
CUS-1590,Basic,2024-01-05,APAC,24,23.11,Active,No
CUS-1769,Basic,2025-02-18,EMEA,10,30.8,Active,No
CUS-1018,Basic,2023-04-24,EMEA,32,32.36,Active,No
CUS-2043,Pro,2023-06-08,APAC,31,143.69,Active,No
CUS-2448,Basic,2024-08-05,EMEA,17,40.53,Churned,Yes
CUS-3464,Pro,2025-04-07,Americas,8,80.0,Active,No
CUS-1286,Basic,2025-01-03,Americas,12,33.93,Active,No
CUS-3639,Pro,2023-02-19,APAC,34,109.63,Active,No
CUS-1429,Basic,2025-10-28,,2,42.46,Active,No
CUS-2329,Basic,2025-07-29,APAC,5,41.86,Active,No
CUS-2949,Basic,2025-02-09,APAC,10,50.0,Active,0
CUS-1670,Basic,2024-11-23,APAC,13,38.5,Active,No
CUS-1032,Enterprise,2023-03-02,APAC,34,590.52,Active,No
CUS-2342,Pro,2023-06-12,APAC,31,138.82,Active,No
CUS-1723,Basic,2025-08-05,APAC,4,35.27,Churned,Yes
CUS-1952,Basic,2025-11-02,APAC,1,43.35,Churned,Yes
CUS-2915,Basic,2024-02-28,,22,21.97,Churned,Yes
CUS-3294,Basic,2025-02-10,APAC,10,28.47,Active,No
CUS-1215,Pro,2023-07-01,,30,125.61,Active,No
CUS-1990,Pro,2025-12-27,EMEA,0,130.15,Active,No
CUS-2165,Basic,2025-01-19,,11,27.62,Active,No
CUS-3793,Pro,2023-06-14,Americas,31,132.8,Active,No
CUS-3006,Enterprise,2024-06-18,EMEA,18,709.32,Active,No
CUS-1327,Pro,2024-05-07,Americas,20,150.0,Active,No
CUS-1561,Basic,2025-03-13,EMEA,9,26.02,Active,0
CUS-2384,Enterprise,2024-07-02,APAC,18,1776.28,Churned,Yes
CUS-2725,Basic,2023-03-12,APAC,34,50.0,Active,No
CUS-2087,Pro,2024-10-23,APAC,14,114.49,Active,No
CUS-3684,Pro,2024-11-09,APAC,13,113.44,Active,No
CUS-1342,Enterprise,2025-07-31,APAC,5,893.15,Active,No
CUS-2654,Basic,2023-06-01,Americas,31,22.41,Active,0
CUS-1148,Basic,2025-03-06,APAC,10,31.23,Active,No
CUS-3340,Basic,2023-12-01,Americas,25,33.3,Active,No
CUS-3413,Basic,2024-02-18,Americas,22,32.64,Active,No
CUS-2108,Basic,2025-04-03,EMEA,0,23.15,Churned,No
CUS-1849,Basic,2023-11-08,,26,44.06,Active,No
CUS-1967,Enterprise,2024-08-25,APAC,16,300.0,Active,No
CUS-2073,Basic,2024-05-15,Americas,19,29.11,Active,No
CUS-3465,Basic,2023-03-24,APAC,33,25.52,Churned,Yes
CUS-2906,Basic,2024-11-04,EMEA,14,29.72,Active,No
CUS-1156,Pro,2024-02-11,Americas,22,131.5,Active,No
CUS-1666,Pro,2024-05-16,EMEA,19,104.19,Active,No
CUS-1662,Enterprise,2025-10-14,EMEA,2,429.59,Active,No
CUS-2003,Basic,2025-08-03,APAC,5,49.3,Churned,Yes
CUS-3342,Basic,2023-02-15,,35,32.93,Active,No
CUS-3517,Basic,2023-08-28,EMEA,28,50.0,Active,No
CUS-1177,Basic,2025-08-27,APAC,4,29.0,Active,No
CUS-3655,Basic,2024-01-12,APAC,23,32.66,Active,No
CUS-2880,Pro,2024-03-09,APAC,22,114.69,Active,No
CUS-2525,Pro,2025-04-18,EMEA,8,80.0,Active,No
CUS-3818,Pro,2023-09-18,EMEA,27,98.35,Active,No
CUS-2204,Pro,2025-01-04,APAC,12,85.57,Active,No
CUS-1025,Pro,2024-02-26,APAC,22,92.57,Churned,No
CUS-3811,Basic,2024-09-25,APAC,15,34.38,Active,No
CUS-3810,Basic,2025-04-17,APAC,8,50.0,Active,No
CUS-3078,Basic,2023-07-28,EMEA,29,43.34,Active,No
CUS-3300,Pro,2023-04-19,EMEA,32,103.08,Active,No
CUS-1876,Enterprise,2024-05-10,EMEA,20,556.21,Active,No
CUS-3900,Basic,2023-03-16,Americas,34,47.63,Active,No
CUS-1939,Enterprise,2024-08-25,Americas,16,514.24,Churned,Yes
CUS-3698,Basic,2025-09-08,EMEA,3,27.98,Active,0
CUS-2553,Basic,2023-01-26,Americas,35,35.03,Active,No
CUS-1347,Enterprise,2025-06-24,EMEA,6,573.16,Churned,No
CUS-3508,Enterprise,2024-04-19,Americas,20,525.69,Active,No
CUS-3972,Pro,2023-02-23,EMEA,34,84.54,Active,No
CUS-3038,Basic,2023-09-01,APAC,28,36.2,Active,No
CUS-2927,Basic,2023-10-14,APAC,26,32.32,Active,No
CUS-1386,Enterprise,2025-02-06,APAC,10,439.0,Active,No
CUS-2830,Basic,2025-10-24,EMEA,2,42.95,Active,No
CUS-3162,Basic,2025-11-25,Americas,1,34.62,Active,No
CUS-3509,Basic,2025-06-21,APAC,6,38.4,Active,No
CUS-3197,Basic,2024-06-03,EMEA,19,50.0,Active,No
CUS-1244,Basic,2024-01-12,Americas,23,40.28,Active,No
CUS-3087,Basic,2025-05-15,APAC,7,23.51,Churned,Yes
CUS-2827,Basic,2023-08-14,EMEA,29,24.65,Active,No
CUS-1937,Enterprise,2024-02-18,EMEA,22,1356.78,Active,No
CUS-2690,Basic,2025-04-19,EMEA,8,50.0,Active,No
CUS-3581,Basic,2025-03-06,EMEA,10,35.03,Active,No
CUS-1313,Basic,2024-10-17,EMEA,14,42.23,Active,No
CUS-2460,Basic,2025-07-18,EMEA,5,29.15,Churned,Yes
CUS-3926,Pro,2023-08-02,EMEA,29,95.81,Active,No
CUS-3108,Enterprise,2024-01-14,EMEA,23,760.17,Active,No
CUS-2333,Basic,2023-03-25,,33,50.0,Active,No
CUS-1969,Pro,2024-06-01,EMEA,19,119.97,Active,0
CUS-2455,Basic,2024-09-08,EMEA,15,23.27,Active,No
CUS-1661,Basic,2023-10-14,APAC,26,49.26,Active,No
CUS-2935,Pro,2025-01-27,Americas,11,122.9,Active,No
CUS-1936,Basic,2023-12-23,Americas,24,25.36,Active,No
CUS-1371,Pro,2025-09-03,APAC,3,108.31,Active,No
CUS-1567,Pro,2025-08-15,APAC,4,130.83,Active,No
CUS-2974,Basic,2025-09-18,APAC,3,31.2,Active,Yes
CUS-2855,Pro,2023-04-16,EMEA,33,86.45,Active,No
CUS-2025,Pro,2025-06-24,APAC,6,102.77,Active,No
CUS-1825,Pro,2025-03-17,Americas,9,132.0,Active,No
CUS-1983,Pro,2024-11-20,Americas,13,115.62,Active,No
CUS-3673,Basic,2024-03-07,Americas,22,41.6,Active,No
CUS-3957,Basic,2024-10-12,EMEA,14,37.09,Churned,Yes
CUS-2646,Basic,2025-12-16,EMEA,0,50.0,Churned,Yes
CUS-3583,Basic,2024-02-06,APAC,23,32.88,Active,No
CUS-3246,Basic,2025-02-27,Americas,10,47.5,Active,No
CUS-3119,Basic,2023-03-10,EMEA,34,45.12,Active,No
CUS-1814,Pro,2023-03-30,APAC,33,120.85,Active,No
CUS-2793,Basic,2023-12-26,EMEA,24,36.51,Active,No
CUS-2431,Enterprise,2024-01-12,EMEA,23,819.69,Active,No
CUS-1779,Pro,2025-05-13,Americas,7,150.0,Active,No
CUS-2750,Basic,2023-05-08,Americas,32,23.3,Active,No
CUS-2321,Basic,2025-07-13,APAC,5,31.2,Churned,Yes
CUS-3400,Pro,2023-02-20,Americas,34,129.98,Active,No
CUS-3872,Basic,2024-01-14,APAC,23,26.02,Churned,Yes
CUS-2053,Basic,2024-10-06,Americas,15,45.63,Active,No
CUS-3322,Basic,2025-01-19,Americas,11,40.84,Active,No
CUS-2014,Enterprise,2023-02-27,Americas,34,1013.94,Active,No
CUS-2929,Basic,2025-03-21,EMEA,9,41.59,Active,No
CUS-2402,Basic,2025-04-08,Americas,8,36.81,Active,No
CUS-2823,Basic,2025-02-07,APAC,10,50.0,Active,No
CUS-3248,Pro,2023-09-27,Americas,27,110.54,Active,No
CUS-3494,Enterprise,2024-02-25,APAC,22,508.57,Active,No
CUS-3592,Enterprise,2025-06-30,APAC,6,838.5,Active,No
CUS-1127,Basic,2024-10-29,Americas,14,50.0,Active,No
CUS-3092,Enterprise,2025-05-30,APAC,7,548.81,Active,No
CUS-3135,Basic,2025-09-16,EMEA,3,42.75,Churned,Yes
CUS-1888,Basic,2025-08-26,EMEA,4,30.17,Active,No
CUS-3457,Pro,2023-08-27,EMEA,28,150.0,Active,No
CUS-2348,Basic,2025-09-14,EMEA,3,29.42,Active,No
CUS-2008,Basic,2023-07-28,APAC,29,33.71,Active,No
CUS-1356,Basic,2024-03-12,Americas,21,50.0,Active,No
CUS-2004,Basic,2023-11-10,,26,30.37,Active,No
CUS-2484,Basic,2023-11-11,Americas,26,50.0,Active,No
CUS-1683,Basic,2024-05-31,EMEA,19,-50.0,Active,No
CUS-1828,Basic,2024-02-27,EMEA,22,37.86,Active,No
CUS-3851,Basic,2025-12-16,APAC,0,27.13,Active,No
CUS-3205,Basic,2023-08-26,APAC,28,28.04,Active,No
CUS-3692,Basic,2023-05-17,APAC,31,23.1,Active,No
CUS-1985,Basic,2024-03-11,Americas,22,23.81,Active,No
CUS-2234,Pro,2025-05-13,EMEA,7,135.15,Active,0
CUS-3554,Enterprise,2023-08-13,EMEA,29,588.71,Active,No
CUS-2640,Pro,2023-10-31,APAC,26,100.29,Churned,No
CUS-1141,Basic,2024-01-11,APAC,24,38.91,Active,No
CUS-1218,Basic,2023-01-12,Americas,36,30.75,Active,No
CUS-3466,Pro,2025-06-06,APAC,6,150.0,Active,0
CUS-1363,Basic,2024-11-30,,13,37.97,Active,No
CUS-3665,Basic,2023-10-14,APAC,26,20.0,Active,No
CUS-1346,Pro,2025-02-11,APAC,10,117.6,Active,No
CUS-3059,Basic,2024-12-31,EMEA,12,35.16,Active,No
CUS-1023,Enterprise,2024-07-31,EMEA,17,1243.34,Churned,Yes
CUS-1712,Pro,2025-05-16,Americas,7,96.91,Churned,Yes
CUS-3950,Enterprise,2025-02-11,APAC,10,1391.55,Active,No
CUS-1011,Basic,2024-01-05,EMEA,24,39.61,Active,No
CUS-3417,Basic,2023-02-26,EMEA,34,39.86,Active,No
CUS-2835,Basic,2024-02-02,EMEA,23,35.72,Active,No
CUS-1794,Basic,2023-07-25,APAC,29,23.63,Active,No
CUS-3766,Enterprise,2024-05-30,EMEA,19,1854.1,Active,No
CUS-1095,Basic,2024-07-18,EMEA,17,20.98,Active,No
